timestamp,devID,soil,rain,temp,humi,geo,lat,lng,hour,day_of_week
2025-07-30 03:31:51.805,102,20.89999962,0.0,35.40359879,54.87777328,2.659175634,8.637972832,99.8989563,3,2
2025-07-30 03:31:53.025,101,24.39999962,0.0,34.68261337,57.02357483,15.88395691,8.638049126,99.89896393,3,2
2025-07-30 03:31:54.260,102,20.89999962,0.0,35.489048,53.9622345,4.745834827,8.637971878,99.8989563,3,2
2025-07-30 03:31:55.515,101,24.39999962,0.0,34.73601913,56.49332428,9.551305771,8.638049126,99.89896393,3,2
2025-07-30 03:31:56.730,102,20.89999962,0.0,35.4970665,54.57450104,2.225247622,8.637971878,99.8989563,3,2
2025-07-30 03:31:57.998,101,24.39999962,0.0,34.79476547,57.51377106,17.09481621,8.638048172,99.89896393,3,2
2025-07-30 03:31:59.204,102,20.89999962,0.0,35.58251572,55.53772736,2.832225323,8.637971878,99.8989563,3,2
2025-07-30 03:32:00.451,101,24.39999962,0.0,34.77874374,56.14809036,16.66810226,8.638048172,99.89896393,3,2
2025-07-30 03:32:01.652,102,20.89999962,0.0,35.66262436,55.11810303,32.02744675,8.637971878,99.8989563,3,2
2025-07-30 03:32:02.856,101,24.39999962,0.0,34.78675461,56.3025856,19.01646996,8.638047218,99.89896393,3,2
2025-07-30 03:32:04.071,102,20.89999962,0.0,35.72671127,53.47966766,5.008464813,8.637970924,99.8989563,3,2
2025-07-30 03:32:05.350,101,24.39999962,0.0,34.8134613,57.47371674,17.41759491,8.638047218,99.89896393,3,2
2025-07-30 03:32:06.648,102,20.89999962,0.0,35.80681992,55.14671326,2.452185869,8.637971878,99.8989563,3,2
2025-07-30 03:32:07.882,101,24.39999962,0.0,34.82948303,56.35980606,14.1723814,8.638047218,99.89897156,3,2
2025-07-30 03:32:09.205,102,20.89999962,0.0,35.86289978,52.51644135,3.184653997,8.637971878,99.8989563,3,2
2025-07-30 03:32:10.657,101,24.39999962,0.0,34.79743576,55.3164711,9.254499435,8.638047218,99.89896393,3,2
2025-07-30 03:32:17.090,102,20.89999962,0.0,35.85221863,53.13061523,2.738488674,8.637971878,99.8989563,3,2
2025-07-30 03:32:18.563,101,24.39999962,0.0,34.73868942,56.09086609,19.25812531,8.638047218,99.89896393,3,2
2025-07-30 03:32:28.324,102,20.89999962,0.0,35.82551193,52.24177933,3.113914251,8.637971878,99.8989563,3,2
2025-07-30 03:32:30.178,101,24.39999962,0.0,34.6986351,56.45708466,7.894692898,8.638047218,99.89897156,3,2
2025-07-30 03:32:39.242,102,20.89999962,0.0,35.75074387,53.15159607,2.680557251,8.637971878,99.8989563,3,2
2025-07-30 03:32:41.098,101,24.39999962,0.0,34.6772728,56.41703033,12.37651825,8.638047218,99.89897156,3,2
2025-07-30 03:32:50.171,102,20.89999962,0.0,35.6973381,53.63607025,2.593966246,8.637971878,99.8989563,3,2
2025-07-30 03:32:52.205,101,24.39999962,0.0,34.67193222,56.61730194,14.80840683,8.638048172,99.89897156,3,2
2025-07-30 03:33:01.090,102,20.89999962,0.0,35.65728378,53.46440887,2.366694212,8.637971878,99.8989563,3,2
2025-07-30 03:33:03.105,101,24.39999962,0.0,34.70397568,57.60150909,4.460661411,8.638048172,99.89897156,3,2
2025-07-30 03:33:12.271,102,20.89999962,0.0,35.63592148,54.00419617,2.360181808,8.637971878,99.8989563,3,2
2025-07-30 03:33:14.334,101,24.39999962,0.0,34.75738144,57.37453461,13.81651974,8.638049126,99.89896393,3,2
2025-07-30 03:33:23.199,102,20.89999962,0.0,35.67330551,53.46822357,2.239463806,8.637971878,99.8989563,3,2
2025-07-30 03:33:25.259,101,24.39999962,0.0,34.8134613,56.80041504,14.03156471,8.638049126,99.89896393,3,2
2025-07-30 03:33:34.252,102,20.89999962,0.0,35.69466782,53.59029388,2.034994602,8.637974739,99.8989563,3,2
2025-07-30 03:33:36.416,101,24.39999962,0.0,34.84550476,55.67315292,15.71288204,8.638051033,99.89896393,3,2
2025-07-30 03:33:45.177,102,20.89999962,0.0,35.74807358,53.35377884,2.424764633,8.637975693,99.8989563,3,2
2025-07-30 03:33:47.486,101,24.39999962,0.0,34.85618591,56.27397537,14.81692123,8.638050079,99.89896393,3,2
2025-07-30 03:33:56.219,102,20.89999962,0.0,35.80414963,53.20309448,2.628925562,8.6379776,99.89894867,3,2
2025-07-30 03:33:58.567,101,24.39999962,0.0,34.92027283,56.59059906,3.712754011,8.638049126,99.89896393,3,2
2025-07-30 03:34:07.149,102,20.89999962,0.0,35.79346848,52.40962601,2.464443207,8.6379776,99.89894867,3,2
2025-07-30 03:34:10.297,101,24.39999962,0.0,34.96299744,56.01457214,18.63128853,8.638049126,99.89896393,3,2
2025-07-30 03:34:18.311,102,20.89999962,0.0,35.79346848,52.5107193,2.202961683,8.637978554,99.89894867,3,2
2025-07-30 03:34:21.213,101,24.39999962,0.0,35.01373291,55.58731842,4.210082054,8.638049126,99.89896393,3,2
2025-07-30 03:34:29.237,102,20.89999962,0.0,35.74540329,52.6442337,4.3522048,8.637978554,99.89894867,3,2
2025-07-30 03:34:32.370,101,24.39999962,0.0,34.98703003,55.00366211,6.868914604,8.638049126,99.89896393,3,2
2025-07-30 03:34:40.159,102,20.89999962,0.0,35.68131638,52.63660431,17.51473427,8.637978554,99.89894867,3,2
2025-07-30 03:34:43.380,101,24.39999962,0.0,34.96032715,55.27450943,13.0517292,8.638050079,99.89896393,3,2
2025-07-30 03:34:51.278,102,20.89999962,0.0,35.65194321,53.42053604,16.93013,8.637979507,99.89894867,3,2
2025-07-30 03:34:55.649,101,24.39999962,0.0,34.93362427,55.94400024,13.77748966,8.638050079,99.89896393,3,2
2025-07-30 03:35:02.208,102,20.89999962,0.0,35.64660263,54.26932144,2.988994837,8.637979507,99.89894867,3,2
2025-07-30 03:35:05.456,101,24.39999962,0.0,34.91226196,56.04127502,15.63718033,8.638049126,99.89896393,3,2
2025-07-30 03:35:13.127,102,20.89999962,0.0,35.65194321,52.40390396,2.500219822,8.637980461,99.89894867,3,2
2025-07-30 03:35:16.532,101,24.39999962,0.0,34.9042511,54.8625145,6.992076874,8.638049126,99.89896393,3,2
2025-07-30 03:35:24.052,102,20.89999962,0.0,35.6092186,52.89791489,2.508286953,8.637981415,99.89894104,3,2
2025-07-30 03:35:28.270,101,24.39999962,0.0,34.85618591,54.90638351,9.794291496,8.638049126,99.89896393,3,2
2025-07-30 03:35:35.348,102,20.89999962,0.0,35.52910995,54.21210098,15.38405228,8.637984276,99.89894104,3,2
2025-07-30 03:35:39.180,101,24.39999962,0.0,34.80277634,55.4805069,19.69592667,8.638049126,99.89896393,3,2
2025-07-30 03:35:46.272,102,20.89999962,0.0,35.47836685,52.75867844,2.875925303,8.637984276,99.89894104,3,2
2025-07-30 03:35:50.277,101,24.39999962,0.0,34.80811691,56.56389618,2.68315959,8.638048172,99.89896393,3,2
2025-07-30 03:35:57.191,102,20.89999962,0.0,35.4676857,53.23552322,2.508047819,8.637984276,99.89894104,3,2
2025-07-30 03:36:01.198,101,24.39999962,0.0,34.78675461,56.09086609,8.416118622,8.638048172,99.89896393,3,2
2025-07-30 03:36:08.125,102,20.89999962,0.0,35.44098282,52.75867844,4.635048866,8.637985229,99.89894104,3,2
2025-07-30 03:36:12.302,101,24.39999962,0.0,34.81079102,57.70450592,10.71641445,8.638046265,99.89896393,3,2
2025-07-30 03:36:19.296,102,20.89999962,0.0,35.40893936,53.22407913,2.519560337,8.637985229,99.89894104,3,2
2025-07-30 03:36:23.221,101,24.39999962,0.0,34.8374939,55.94400024,16.65001678,8.638046265,99.89896393,3,2
2025-07-30 03:36:30.221,102,20.89999962,0.0,35.41427994,53.84397507,2.723211288,8.637985229,99.89894104,3,2
2025-07-30 03:36:34.312,101,24.39999962,0.0,34.8588562,55.18486404,19.48034286,8.638044357,99.89896393,3,2
2025-07-30 03:36:41.397,102,20.89999962,0.0,35.47035599,53.18783569,2.744318724,8.637986183,99.89894104,3,2
2025-07-30 03:36:45.230,101,24.39999962,0.0,34.83215332,55.02655029,4.7099123,8.638044357,99.89896393,3,2
2025-07-30 03:36:52.313,102,20.89999962,0.0,35.4970665,53.74670029,2.621097565,8.637986183,99.89894104,3,2
2025-07-30 03:36:56.321,101,24.39999962,0.0,34.80544662,55.63309479,6.144011497,8.638044357,99.89896393,3,2
2025-07-30 03:37:03.237,102,20.89999962,0.0,35.54513168,54.6240921,2.951855421,8.637987137,99.89894104,3,2
2025-07-30 03:37:07.238,101,24.39999962,0.0,34.82414246,56.17479324,5.125404835,8.638044357,99.89896393,3,2
2025-07-30 03:37:14.163,102,20.89999962,0.0,35.61455917,53.0428772,2.584594965,8.637986183,99.89894104,3,2
2025-07-30 03:37:18.333,101,24.39999962,0.0,34.86152649,58.61051178,3.748121023,8.638044357,99.89896393,3,2
